customer_id,gender,item_purchased,category,purchase_amount_(usd),location,season,subscription_status,discount_applied,promo_code_used,previous_purchases,CLV,Spending Level,loyal_customer,age_group,lifetime_value,rating_category,purchase_frequency_score
3587,Female,Hoodie,Clothing,28,Idaho,Winter,0,0,0,12,336,Low,No,Adult,336,Good,
3588,Female,Sweater,Clothing,90,Virginia,Summer,0,0,0,33,2970,High,Yes,Adult,2970,Good,1.0
3589,Female,Sunglasses,Accessories,55,Michigan,Spring,0,0,0,40,2200,Medium,Yes,Young Adult,2200,Average,1.0
3590,Female,Belt,Accessories,73,New Hampshire,Spring,0,0,0,38,2774,Medium,Yes,Adult,2774,Good,
3591,Female,Dress,Clothing,87,South Dakota,Fall,0,0,0,19,1653,High,No,Adult,1653,Average,
3592,Female,Jacket,Outerwear,89,South Dakota,Winter,0,0,0,38,3382,High,Yes,Senior,3382,Average,
3593,Female,Boots,Footwear,82,New Jersey,Spring,0,0,0,18,1476,High,No,Elder,1476,Good,3.0
3594,Female,Sandals,Footwear,80,Wyoming,Spring,0,0,0,24,1920,High,No,Elder,1920,Good,2.0
3595,Female,Scarf,Accessories,87,Alabama,Summer,0,0,0,29,2523,High,Yes,Young Adult,2523,Average,
3596,Female,Blouse,Clothing,41,South Dakota,Spring,0,0,0,14,574,Low,No,Young Adult,574,Average,1.0
3597,Female,Hoodie,Clothing,83,South Carolina,Spring,0,0,0,44,3652,High,Yes,Adult,3652,Good,3.0
3598,Female,Sunglasses,Accessories,71,New Mexico,Summer,0,0,0,18,1278,Medium,No,Adult,1278,Average,
3599,Female,Hoodie,Clothing,76,Connecticut,Spring,0,0,0,19,1444,High,No,Young Adult,1444,Good,
3600,Female,Scarf,Accessories,34,Kansas,Spring,0,0,0,4,136,Low,No,Mid-Age,136,Good,4.0
3601,Female,Dress,Clothing,81,South Carolina,Spring,0,0,0,25,2025,High,No,Elder,2025,Average,
3602,Female,T-shirt,Clothing,47,North Carolina,Summer,0,0,0,3,141,Medium,No,Adult,141,Average,2.0
3603,Female,Skirt,Clothing,36,Wyoming,Summer,0,0,0,40,1440,Low,Yes,Senior,1440,Average,
3604,Female,Jeans,Clothing,51,Louisiana,Spring,0,0,0,5,255,Medium,No,Mid-Age,255,Average,4.0
3605,Female,Hoodie,Clothing,86,Louisiana,Fall,0,0,0,17,1462,High,No,Elder,1462,Average,1.0
3606,Female,Jeans,Clothing,41,Alabama,Fall,0,0,0,36,1476,Low,Yes,Elder,1476,Good,
3607,Female,Sandals,Footwear,90,Minnesota,Fall,0,0,0,41,3690,High,Yes,Mid-Age,3690,Good,1.0
3608,Female,Hat,Accessories,93,New Mexico,Fall,0,0,0,20,1860,High,No,Senior,1860,Average,
3609,Female,Gloves,Accessories,56,Tennessee,Fall,0,0,0,2,112,Medium,No,Young Adult,112,Good,
3610,Female,Socks,Clothing,39,New Mexico,Summer,0,0,0,31,1209,Low,Yes,Young Adult,1209,Average,2.0
3611,Female,Jacket,Outerwear,86,Texas,Fall,0,0,0,23,1978,High,No,Teen,1978,Good,3.0
3612,Female,T-shirt,Clothing,82,Washington,Spring,0,0,0,30,2460,High,Yes,Elder,2460,Average,1.0
3613,Female,Sandals,Footwear,29,Michigan,Summer,0,0,0,26,754,Low,Yes,Senior,754,Good,
3614,Female,Hat,Accessories,27,Minnesota,Fall,0,0,0,40,1080,Low,Yes,Senior,1080,Average,1.0
3615,Female,Gloves,Accessories,25,Delaware,Spring,0,0,0,19,475,Low,No,Senior,475,Good,1.0
3616,Female,Dress,Clothing,31,California,Winter,0,0,0,4,124,Low,No,Adult,124,Good,2.0
3617,Female,Hoodie,Clothing,23,Wisconsin,Winter,0,0,0,33,759,Low,Yes,Mid-Age,759,Average,3.0
3618,Female,Belt,Accessories,47,Kentucky,Fall,0,0,0,29,1363,Medium,Yes,Senior,1363,Good,2.0
3619,Female,Gloves,Accessories,67,Nevada,Fall,0,0,0,47,3149,Medium,Yes,Adult,3149,Good,
3620,Female,Scarf,Accessories,75,North Carolina,Winter,0,0,0,50,3750,High,Yes,Mid-Age,3750,Good,4.0
3621,Female,Sandals,Footwear,82,Louisiana,Summer,0,0,0,28,2296,High,Yes,Senior,2296,Average,3.0
3622,Female,Sneakers,Footwear,32,New Jersey,Summer,0,0,0,5,160,Low,No,Mid-Age,160,Good,3.0
3623,Female,Dress,Clothing,41,Wisconsin,Fall,0,0,0,12,492,Low,No,Senior,492,Good,1.0
3624,Female,Jewelry,Accessories,89,Arkansas,Winter,0,0,0,4,356,High,No,Mid-Age,356,Average,4.0
3625,Female,Hat,Accessories,82,Texas,Fall,0,0,0,22,1804,High,No,Young Adult,1804,Good,
3626,Female,Scarf,Accessories,99,Illinois,Winter,0,0,0,32,3168,High,Yes,Mid-Age,3168,Good,4.0
3627,Female,Blouse,Clothing,98,Mississippi,Fall,0,0,0,32,3136,High,Yes,Elder,3136,Average,
3628,Female,Belt,Accessories,54,Delaware,Winter,0,0,0,48,2592,Medium,Yes,Mid-Age,2592,Average,
3629,Female,Blouse,Clothing,88,Georgia,Summer,0,0,0,35,3080,High,Yes,Senior,3080,Good,2.0
3630,Female,T-shirt,Clothing,43,Kansas,Summer,0,0,0,44,1892,Low,Yes,Senior,1892,Good,3.0
3631,Female,Hat,Accessories,73,Oklahoma,Winter,0,0,0,29,2117,Medium,Yes,Elder,2117,Good,4.0
3632,Female,Hat,Accessories,50,New Jersey,Fall,0,0,0,26,1300,Medium,Yes,Senior,1300,Average,2.0
3633,Female,Sneakers,Footwear,73,Utah,Spring,0,0,0,3,219,Medium,No,Adult,219,Average,
3634,Female,Gloves,Accessories,51,Montana,Spring,0,0,0,1,51,Medium,No,Mid-Age,51,Average,
3635,Female,Socks,Clothing,22,Ohio,Winter,0,0,0,17,374,Low,No,Senior,374,Average,1.0
3636,Female,Sandals,Footwear,32,Colorado,Fall,0,0,0,17,544,Low,No,Senior,544,Average,3.0
3637,Female,Sandals,Footwear,38,California,Summer,0,0,0,36,1368,Low,Yes,Senior,1368,Good,4.0
3638,Female,Boots,Footwear,66,Utah,Winter,0,0,0,32,2112,Medium,Yes,Adult,2112,Good,3.0
3639,Female,Backpack,Accessories,20,Kansas,Spring,0,0,0,50,1000,Low,Yes,Mid-Age,1000,Good,
3640,Female,Coat,Outerwear,44,Illinois,Summer,0,0,0,39,1716,Low,Yes,Adult,1716,Good,1.0
3641,Female,Sunglasses,Accessories,31,Minnesota,Spring,0,0,0,17,527,Low,No,Senior,527,Good,2.0
3642,Female,Jacket,Outerwear,45,New York,Fall,0,0,0,39,1755,Low,Yes,Senior,1755,Average,
3643,Female,Dress,Clothing,71,Arizona,Summer,0,0,0,5,355,Medium,No,Senior,355,Good,1.0
3644,Female,Scarf,Accessories,96,Tennessee,Fall,0,0,0,47,4512,High,Yes,Senior,4512,Average,1.0
3645,Female,Blouse,Clothing,32,Arkansas,Winter,0,0,0,18,576,Low,No,Adult,576,Average,4.0
3646,Female,Backpack,Accessories,90,Colorado,Summer,0,0,0,31,2790,High,Yes,Mid-Age,2790,Average,
3647,Female,Jewelry,Accessories,68,Nevada,Spring,0,0,0,39,2652,Medium,Yes,Elder,2652,Good,3.0
3648,Female,Shorts,Clothing,45,Kansas,Winter,0,0,0,12,540,Low,No,Senior,540,Average,4.0
3649,Female,Skirt,Clothing,67,New York,Winter,0,0,0,45,3015,Medium,Yes,Adult,3015,Good,
3650,Female,Skirt,Clothing,57,Minnesota,Fall,0,0,0,33,1881,Medium,Yes,Elder,1881,Good,3.0
3651,Female,Jeans,Clothing,60,Ohio,Summer,0,0,0,3,180,Medium,No,Senior,180,Average,1.0
3652,Female,Handbag,Accessories,32,Arizona,Spring,0,0,0,5,160,Low,No,Young Adult,160,Good,
3653,Female,Handbag,Accessories,29,Kentucky,Fall,0,0,0,23,667,Low,No,Adult,667,Good,2.0
3654,Female,Coat,Outerwear,20,Minnesota,Spring,0,0,0,39,780,Low,Yes,Elder,780,Good,3.0
3655,Female,Jewelry,Accessories,98,Arkansas,Winter,0,0,0,10,980,High,No,Young Adult,980,Average,1.0
3656,Female,Sweater,Clothing,27,Wyoming,Fall,0,0,0,4,108,Low,No,Young Adult,108,Average,
3657,Female,Jacket,Outerwear,67,North Dakota,Spring,0,0,0,18,1206,Medium,No,Adult,1206,Good,2.0
3658,Female,Shoes,Footwear,82,Alabama,Winter,0,0,0,1,82,High,No,Senior,82,Good,
3659,Female,T-shirt,Clothing,72,Mississippi,Fall,0,0,0,18,1296,Medium,No,Adult,1296,Good,3.0
3660,Female,Sandals,Footwear,77,Illinois,Fall,0,0,0,46,3542,High,Yes,Adult,3542,Good,1.0
3661,Female,Shoes,Footwear,74,Arkansas,Winter,0,0,0,13,962,High,No,Young Adult,962,Average,3.0
3662,Female,Sandals,Footwear,39,Kansas,Winter,0,0,0,5,195,Low,No,Elder,195,Average,3.0
3663,Female,Shorts,Clothing,80,Rhode Island,Spring,0,0,0,11,880,High,No,Elder,880,Good,4.0
3664,Female,Backpack,Accessories,59,Florida,Summer,0,0,0,49,2891,Medium,Yes,Elder,2891,Good,4.0
3665,Female,Jacket,Outerwear,68,Missouri,Fall,0,0,0,1,68,Medium,No,Elder,68,Good,3.0
3666,Female,Socks,Clothing,77,North Carolina,Fall,0,0,0,11,847,High,No,Adult,847,Average,
3667,Female,Jewelry,Accessories,50,Alabama,Winter,0,0,0,47,2350,Medium,Yes,Elder,2350,Average,
3668,Female,Pants,Clothing,45,Washington,Fall,0,0,0,20,900,Low,No,Senior,900,Average,2.0
3669,Female,Blouse,Clothing,71,Michigan,Summer,0,0,0,18,1278,Medium,No,Senior,1278,Average,1.0
3670,Female,Socks,Clothing,52,Washington,Fall,0,0,0,43,2236,Medium,Yes,Young Adult,2236,Good,
3671,Female,Shoes,Footwear,50,Vermont,Winter,0,0,0,4,200,Medium,No,Adult,200,Good,
3672,Female,Handbag,Accessories,66,Illinois,Summer,0,0,0,20,1320,Medium,No,Elder,1320,Good,
3673,Female,Sandals,Footwear,81,New York,Fall,0,0,0,7,567,High,No,Senior,567,Good,2.0
3674,Female,Socks,Clothing,28,Rhode Island,Summer,0,0,0,31,868,Low,Yes,Adult,868,Good,3.0
3675,Female,Handbag,Accessories,65,Washington,Winter,0,0,0,41,2665,Medium,Yes,Adult,2665,Average,3.0
3676,Female,Hat,Accessories,80,Virginia,Winter,0,0,0,3,240,High,No,Elder,240,Good,2.0
3677,Female,Jewelry,Accessories,94,Wisconsin,Spring,0,0,0,16,1504,High,No,Young Adult,1504,Good,2.0
3678,Female,Backpack,Accessories,30,Michigan,Fall,0,0,0,43,1290,Low,Yes,Adult,1290,Average,1.0
3679,Female,Shirt,Clothing,45,Texas,Fall,0,0,0,29,1305,Low,Yes,Senior,1305,Average,3.0
3680,Female,Coat,Outerwear,91,Idaho,Summer,0,0,0,5,455,High,No,Senior,455,Poor,
3681,Female,Sunglasses,Accessories,36,Iowa,Winter,0,0,0,30,1080,Low,Yes,Young Adult,1080,Average,
3682,Female,Gloves,Accessories,73,Connecticut,Fall,0,0,0,33,2409,Medium,Yes,Adult,2409,Good,2.0
3683,Female,Shirt,Clothing,60,Wyoming,Fall,0,0,0,46,2760,Medium,Yes,Mid-Age,2760,Good,
3684,Female,Socks,Clothing,77,Mississippi,Winter,0,0,0,17,1309,High,No,Adult,1309,Average,3.0
3685,Female,Skirt,Clothing,86,Pennsylvania,Spring,0,0,0,47,4042,High,Yes,Adult,4042,Good,
3686,Female,Shorts,Clothing,42,Tennessee,Summer,0,0,0,17,714,Low,No,Senior,714,Average,
3687,Female,Sandals,Footwear,70,Louisiana,Spring,0,0,0,17,1190,Medium,No,Senior,1190,Good,
3688,Female,Shirt,Clothing,44,Arkansas,Summer,0,0,0,28,1232,Low,Yes,Adult,1232,Average,
3689,Female,Sunglasses,Accessories,91,West Virginia,Spring,0,0,0,8,728,High,No,Senior,728,Average,2.0
3690,Female,Jewelry,Accessories,30,South Carolina,Fall,0,0,0,8,240,Low,No,Senior,240,Good,
3691,Female,Blouse,Clothing,23,Kansas,Fall,0,0,0,4,92,Low,No,Young Adult,92,Good,
3692,Female,Sandals,Footwear,21,Michigan,Summer,0,0,0,24,504,Low,No,Elder,504,Good,4.0
3693,Female,Coat,Outerwear,34,Alabama,Spring,0,0,0,29,986,Low,Yes,Senior,986,Good,3.0
3694,Female,Blouse,Clothing,46,South Dakota,Summer,0,0,0,10,460,Medium,No,Elder,460,Good,4.0
3695,Female,Sweater,Clothing,41,Rhode Island,Winter,0,0,0,11,451,Low,No,Mid-Age,451,Average,
3696,Female,Skirt,Clothing,33,Florida,Fall,0,0,0,18,594,Low,No,Mid-Age,594,Good,3.0
3697,Female,Blouse,Clothing,48,Connecticut,Fall,0,0,0,26,1248,Medium,Yes,Elder,1248,Average,1.0
3698,Female,Hoodie,Clothing,66,Pennsylvania,Winter,0,0,0,39,2574,Medium,Yes,Senior,2574,Average,4.0
3699,Female,Skirt,Clothing,54,California,Spring,0,0,0,4,216,Medium,No,Young Adult,216,Good,1.0
3700,Female,Backpack,Accessories,55,Oklahoma,Fall,0,0,0,24,1320,Medium,No,Senior,1320,Average,4.0
3701,Female,Handbag,Accessories,84,North Dakota,Summer,0,0,0,2,168,High,No,Adult,168,Average,
3702,Female,Sandals,Footwear,66,New Mexico,Spring,0,0,0,36,2376,Medium,Yes,Senior,2376,Good,1.0
3703,Female,Shoes,Footwear,65,South Carolina,Spring,0,0,0,36,2340,Medium,Yes,Senior,2340,Average,4.0
3704,Female,Sandals,Footwear,83,Michigan,Fall,0,0,0,23,1909,High,No,Adult,1909,Average,
3705,Female,Sunglasses,Accessories,61,Missouri,Winter,0,0,0,36,2196,Medium,Yes,Elder,2196,Good,
3706,Female,Skirt,Clothing,65,Colorado,Summer,0,0,0,2,130,Medium,No,Adult,130,Average,1.0
3707,Female,Sandals,Footwear,55,Kansas,Spring,0,0,0,17,935,Medium,No,Adult,935,Good,
3708,Female,Gloves,Accessories,79,Illinois,Fall,0,0,0,19,1501,High,No,Adult,1501,Average,4.0
3709,Female,Hoodie,Clothing,96,South Carolina,Fall,0,0,0,41,3936,High,Yes,Mid-Age,3936,Good,2.0
3710,Female,Socks,Clothing,43,Utah,Fall,0,0,0,27,1161,Low,Yes,Adult,1161,Good,
3711,Female,Jewelry,Accessories,40,Hawaii,Summer,0,0,0,32,1280,Low,Yes,Senior,1280,Good,3.0
3712,Female,Hat,Accessories,62,Texas,Fall,0,0,0,33,2046,Medium,Yes,Elder,2046,Average,1.0
3713,Female,Blouse,Clothing,72,Oregon,Spring,0,0,0,24,1728,Medium,No,Senior,1728,Good,
3714,Female,Shoes,Footwear,87,Arizona,Spring,0,0,0,31,2697,High,Yes,Senior,2697,Average,
3715,Female,Hat,Accessories,31,New York,Winter,0,0,0,35,1085,Low,Yes,Teen,1085,Good,4.0
3716,Female,Sunglasses,Accessories,34,Nebraska,Fall,0,0,0,2,68,Low,No,Elder,68,Average,2.0
3717,Female,Shirt,Clothing,53,Vermont,Fall,0,0,0,42,2226,Medium,Yes,Senior,2226,Average,
3718,Female,T-shirt,Clothing,85,Maryland,Summer,0,0,0,47,3995,High,Yes,Mid-Age,3995,Good,
3719,Female,Pants,Clothing,50,Tennessee,Fall,0,0,0,44,2200,Medium,Yes,Mid-Age,2200,Average,
3720,Female,Pants,Clothing,91,Pennsylvania,Summer,0,0,0,8,728,High,No,Young Adult,728,Good,
3721,Female,Hat,Accessories,56,South Carolina,Fall,0,0,0,13,728,Medium,No,Young Adult,728,Good,
3722,Female,Coat,Outerwear,60,Connecticut,Fall,0,0,0,10,600,Medium,No,Elder,600,Good,1.0
3723,Female,Jacket,Outerwear,34,Kentucky,Fall,0,0,0,1,34,Low,No,Young Adult,34,Good,3.0
3724,Female,Sandals,Footwear,30,Rhode Island,Spring,0,0,0,1,30,Low,No,Adult,30,Good,2.0
3725,Female,Gloves,Accessories,71,Colorado,Winter,0,0,0,18,1278,Medium,No,Adult,1278,Average,1.0
3726,Female,Dress,Clothing,100,Oklahoma,Winter,0,0,0,2,200,High,No,Teen,200,Good,1.0
3727,Female,Belt,Accessories,85,Idaho,Fall,0,0,0,36,3060,High,Yes,Senior,3060,Good,
3728,Female,Socks,Clothing,83,Maine,Summer,0,0,0,17,1411,High,No,Mid-Age,1411,Average,
3729,Female,Jacket,Outerwear,31,Vermont,Winter,0,0,0,1,31,Low,No,Elder,31,Average,1.0
3730,Female,Boots,Footwear,82,Rhode Island,Spring,0,0,0,50,4100,High,Yes,Adult,4100,Good,
3731,Female,Shirt,Clothing,79,Florida,Summer,0,0,0,3,237,High,No,Senior,237,Poor,
3732,Female,Hat,Accessories,62,West Virginia,Spring,0,0,0,45,2790,Medium,Yes,Senior,2790,Average,
3733,Female,Shoes,Footwear,92,Indiana,Spring,0,0,0,28,2576,High,Yes,Mid-Age,2576,Average,1.0
3734,Female,Socks,Clothing,58,Illinois,Fall,0,0,0,6,348,Medium,No,Young Adult,348,Good,
3735,Female,Hoodie,Clothing,88,California,Spring,0,0,0,33,2904,High,Yes,Mid-Age,2904,Average,
3736,Female,Sandals,Footwear,44,Massachusetts,Spring,0,0,0,29,1276,Low,Yes,Mid-Age,1276,Average,1.0
3737,Female,Jeans,Clothing,56,Idaho,Spring,0,0,0,2,112,Medium,No,Mid-Age,112,Good,
3738,Female,Jewelry,Accessories,23,Kentucky,Winter,0,0,0,43,989,Low,Yes,Young Adult,989,Good,
3739,Female,Shorts,Clothing,45,Delaware,Spring,0,0,0,48,2160,Low,Yes,Adult,2160,Average,3.0
3740,Female,Sunglasses,Accessories,31,Idaho,Fall,0,0,0,43,1333,Low,Yes,Mid-Age,1333,Good,4.0
3741,Female,Pants,Clothing,96,Virginia,Summer,0,0,0,26,2496,High,Yes,Mid-Age,2496,Average,
3742,Female,Shirt,Clothing,96,Arizona,Spring,0,0,0,26,2496,High,Yes,Senior,2496,Average,
3743,Female,Shirt,Clothing,80,Maryland,Fall,0,0,0,50,4000,High,Yes,Senior,4000,Good,
3744,Female,Pants,Clothing,28,Idaho,Fall,0,0,0,36,1008,Low,Yes,Elder,1008,Good,
3745,Female,Hoodie,Clothing,51,New Jersey,Summer,0,0,0,26,1326,Medium,Yes,Young Adult,1326,Average,3.0
3746,Female,Socks,Clothing,41,Washington,Spring,0,0,0,2,82,Low,No,Senior,82,Good,2.0
3747,Female,Coat,Outerwear,99,Idaho,Summer,0,0,0,49,4851,High,Yes,Senior,4851,Average,2.0
3748,Female,Sweater,Clothing,53,Rhode Island,Spring,0,0,0,32,1696,Medium,Yes,Adult,1696,Good,
3749,Female,Backpack,Accessories,25,Delaware,Fall,0,0,0,3,75,Low,No,Adult,75,Good,1.0
3750,Female,Blouse,Clothing,95,Alaska,Winter,0,0,0,38,3610,High,Yes,Young Adult,3610,Average,
3751,Female,Hoodie,Clothing,88,Arizona,Fall,0,0,0,5,440,High,No,Mid-Age,440,Average,2.0
3752,Female,Jewelry,Accessories,97,Alabama,Fall,0,0,0,8,776,High,No,Mid-Age,776,Good,
3753,Female,Coat,Outerwear,81,Washington,Winter,0,0,0,43,3483,High,Yes,Young Adult,3483,Good,4.0
3754,Female,Sunglasses,Accessories,26,Louisiana,Winter,0,0,0,22,572,Low,No,Mid-Age,572,Good,3.0
3755,Female,Shoes,Footwear,41,Nebraska,Summer,0,0,0,10,410,Low,No,Senior,410,Good,
3756,Female,Skirt,Clothing,93,Pennsylvania,Fall,0,0,0,26,2418,High,Yes,Elder,2418,Average,2.0
3757,Female,Skirt,Clothing,69,South Carolina,Spring,0,0,0,42,2898,Medium,Yes,Elder,2898,Good,
3758,Female,Skirt,Clothing,44,California,Fall,0,0,0,33,1452,Low,Yes,Elder,1452,Good,4.0
3759,Female,Sandals,Footwear,54,Indiana,Spring,0,0,0,23,1242,Medium,No,Elder,1242,Average,
3760,Female,Sneakers,Footwear,61,Missouri,Spring,0,0,0,30,1830,Medium,Yes,Mid-Age,1830,Average,
3761,Female,Socks,Clothing,80,Connecticut,Fall,0,0,0,36,2880,High,Yes,Elder,2880,Average,4.0
3762,Female,Backpack,Accessories,30,Nevada,Summer,0,0,0,3,90,Low,No,Senior,90,Average,
3763,Female,Shorts,Clothing,94,New York,Fall,0,0,0,13,1222,High,No,Elder,1222,Average,1.0
3764,Female,Shirt,Clothing,24,Oklahoma,Winter,0,0,0,38,912,Low,Yes,Adult,912,Good,
3765,Female,Socks,Clothing,21,South Dakota,Fall,0,0,0,19,399,Low,No,Mid-Age,399,Average,2.0
3766,Female,Jewelry,Accessories,52,Missouri,Summer,0,0,0,14,728,Medium,No,Young Adult,728,Good,
3767,Female,Handbag,Accessories,59,Texas,Fall,0,0,0,43,2537,Medium,Yes,Elder,2537,Good,1.0
3768,Female,Shorts,Clothing,51,New York,Summer,0,0,0,10,510,Medium,No,Senior,510,Average,3.0
3769,Female,Sweater,Clothing,35,Vermont,Winter,0,0,0,34,1190,Low,Yes,Senior,1190,Good,
3770,Female,Gloves,Accessories,87,Arizona,Summer,0,0,0,31,2697,High,Yes,Senior,2697,Good,1.0
3771,Female,Pants,Clothing,42,Montana,Summer,0,0,0,34,1428,Low,Yes,Young Adult,1428,Good,4.0
3772,Female,T-shirt,Clothing,86,Oklahoma,Winter,0,0,0,28,2408,High,Yes,Young Adult,2408,Average,
3773,Female,Pants,Clothing,26,New Hampshire,Fall,0,0,0,35,910,Low,Yes,Mid-Age,910,Average,1.0
3774,Female,Sweater,Clothing,60,Wisconsin,Summer,0,0,0,41,2460,Medium,Yes,Young Adult,2460,Average,
3775,Female,Gloves,Accessories,83,Alaska,Winter,0,0,0,48,3984,High,Yes,Senior,3984,Good,3.0
3776,Female,Belt,Accessories,63,South Dakota,Spring,0,0,0,45,2835,Medium,Yes,Mid-Age,2835,Average,
3777,Female,Sneakers,Footwear,25,Alaska,Spring,0,0,0,10,250,Low,No,Young Adult,250,Good,3.0
3778,Female,Shorts,Clothing,65,Utah,Fall,0,0,0,9,585,Medium,No,Mid-Age,585,Good,4.0
3779,Female,Sneakers,Footwear,60,South Dakota,Fall,0,0,0,30,1800,Medium,Yes,Young Adult,1800,Average,1.0
3780,Female,Jeans,Clothing,75,California,Spring,0,0,0,45,3375,High,Yes,Senior,3375,Good,1.0
3781,Female,Sneakers,Footwear,57,Mississippi,Fall,0,0,0,41,2337,Medium,Yes,Senior,2337,Good,
3782,Female,Boots,Footwear,99,Tennessee,Winter,0,0,0,40,3960,High,Yes,Senior,3960,Good,3.0
3783,Female,Jacket,Outerwear,45,Alabama,Spring,0,0,0,42,1890,Low,Yes,Mid-Age,1890,Average,3.0
3784,Female,Gloves,Accessories,66,Maine,Summer,0,0,0,17,1122,Medium,No,Mid-Age,1122,Average,3.0
3785,Female,Socks,Clothing,53,Virginia,Winter,0,0,0,4,212,Medium,No,Senior,212,Good,1.0
3786,Female,Jeans,Clothing,94,New Hampshire,Winter,0,0,0,6,564,High,No,Elder,564,Good,2.0
3787,Female,Boots,Footwear,47,Tennessee,Fall,0,0,0,22,1034,Medium,No,Adult,1034,Good,4.0
3788,Female,Blouse,Clothing,80,New York,Fall,0,0,0,46,3680,High,Yes,Mid-Age,3680,Good,
3789,Female,Hat,Accessories,65,Kansas,Spring,0,0,0,27,1755,Medium,Yes,Mid-Age,1755,Average,2.0
3790,Female,Shirt,Clothing,75,North Dakota,Summer,0,0,0,18,1350,High,No,Senior,1350,Good,
3791,Female,Handbag,Accessories,45,Alaska,Summer,0,0,0,31,1395,Low,Yes,Adult,1395,Good,4.0
3792,Female,Sunglasses,Accessories,51,Texas,Spring,0,0,0,1,51,Medium,No,Mid-Age,51,Good,4.0
3793,Female,Scarf,Accessories,58,Massachusetts,Summer,0,0,0,2,116,Medium,No,Mid-Age,116,Average,3.0
3794,Female,Sunglasses,Accessories,20,Delaware,Fall,0,0,0,46,920,Low,Yes,Elder,920,Good,1.0
3795,Female,Scarf,Accessories,82,South Dakota,Summer,0,0,0,27,2214,High,Yes,Mid-Age,2214,Good,4.0
3796,Female,Gloves,Accessories,92,Arkansas,Spring,0,0,0,3,276,High,No,Mid-Age,276,Poor,4.0
3797,Female,Shorts,Clothing,81,Utah,Fall,0,0,0,47,3807,High,Yes,Mid-Age,3807,Average,
3798,Female,Sunglasses,Accessories,44,California,Summer,0,0,0,20,880,Low,No,Elder,880,Poor,
3799,Female,Jewelry,Accessories,72,Rhode Island,Winter,0,0,0,23,1656,Medium,No,Elder,1656,Average,1.0
3800,Female,Jacket,Outerwear,26,Oklahoma,Winter,0,0,0,13,338,Low,No,Senior,338,Average,2.0
3801,Female,Sweater,Clothing,26,Vermont,Fall,0,0,0,12,312,Low,No,Young Adult,312,Good,
3802,Female,Blouse,Clothing,84,Kentucky,Spring,0,0,0,36,3024,High,Yes,Adult,3024,Good,3.0
3803,Female,Scarf,Accessories,72,Illinois,Spring,0,0,0,1,72,Medium,No,Elder,72,Average,2.0
3804,Female,Handbag,Accessories,55,Connecticut,Spring,0,0,0,14,770,Medium,No,Senior,770,Good,4.0
3805,Female,Hat,Accessories,77,Florida,Fall,0,0,0,45,3465,High,Yes,Mid-Age,3465,Average,1.0
3806,Female,Scarf,Accessories,57,New Jersey,Fall,0,0,0,31,1767,Medium,Yes,Senior,1767,Average,
3807,Female,Boots,Footwear,71,Missouri,Spring,0,0,0,41,2911,Medium,Yes,Teen,2911,Average,4.0
3808,Female,Blouse,Clothing,39,Michigan,Spring,0,0,0,36,1404,Low,Yes,Mid-Age,1404,Average,1.0
3809,Female,Socks,Clothing,28,Washington,Winter,0,0,0,6,168,Low,No,Adult,168,Good,
3810,Female,Shoes,Footwear,33,New York,Winter,0,0,0,28,924,Low,Yes,Senior,924,Good,1.0
3811,Female,Skirt,Clothing,79,Wisconsin,Fall,0,0,0,29,2291,High,Yes,Senior,2291,Good,2.0
3812,Female,Belt,Accessories,30,Idaho,Winter,0,0,0,14,420,Low,No,Senior,420,Good,2.0
3813,Female,Skirt,Clothing,75,Michigan,Spring,0,0,0,7,525,High,No,Senior,525,Average,
3814,Female,Pants,Clothing,89,Georgia,Summer,0,0,0,31,2759,High,Yes,Elder,2759,Good,
3815,Female,Dress,Clothing,95,Michigan,Winter,0,0,0,26,2470,High,Yes,Mid-Age,2470,Good,
3816,Female,Hat,Accessories,44,Maine,Fall,0,0,0,12,528,Low,No,Adult,528,Good,3.0
3817,Female,Coat,Outerwear,86,Maryland,Summer,0,0,0,45,3870,High,Yes,Adult,3870,Good,3.0
3818,Female,Scarf,Accessories,91,Missouri,Fall,0,0,0,40,3640,High,Yes,Elder,3640,Average,1.0
3819,Female,Sneakers,Footwear,41,Oregon,Winter,0,0,0,42,1722,Low,Yes,Elder,1722,Good,2.0
3820,Female,Pants,Clothing,99,Arkansas,Spring,0,0,0,45,4455,High,Yes,Mid-Age,4455,Average,
3821,Female,Belt,Accessories,65,New Hampshire,Winter,0,0,0,34,2210,Medium,Yes,Adult,2210,Good,
3822,Female,Sneakers,Footwear,48,Oregon,Summer,0,0,0,34,1632,Medium,Yes,Young Adult,1632,Good,
3823,Female,Hat,Accessories,41,Kansas,Spring,0,0,0,17,697,Low,No,Elder,697,Average,
3824,Female,Shirt,Clothing,42,California,Summer,0,0,0,27,1134,Low,Yes,Senior,1134,Average,4.0
3825,Female,Shorts,Clothing,26,Georgia,Summer,0,0,0,31,806,Low,Yes,Senior,806,Good,
3826,Female,Shorts,Clothing,35,Hawaii,Fall,0,0,0,47,1645,Low,Yes,Senior,1645,Good,3.0
3827,Female,Jacket,Outerwear,31,Montana,Summer,0,0,0,25,775,Low,No,Senior,775,Good,1.0
3828,Female,Jewelry,Accessories,73,Montana,Summer,0,0,0,47,3431,Medium,Yes,Elder,3431,Good,3.0
